transaction_id,transaction_amount,transaction_type,timestamp,year,month,day,hour,day_of_week,is_weekend
TXN000951,443.15,DEPOSIT,2023-06-23 17:26:37,2023,6,23,17,4,0
TXN000952,108.92,TRANSFER,2023-01-19 23:30:26,2023,1,19,23,3,0
TXN000953,565.42,PAYMENT,2023-10-02 12:12:03,2023,10,2,12,0,0
TXN000954,1647.55,DEPOSIT,2023-04-06 21:40:12,2023,4,6,21,3,0
TXN000955,233.38,WITHDRAWAL,2023-06-07 11:27:02,2023,6,7,11,2,0
TXN000956,943.49,TRANSFER,2023-05-20 15:04:06,2023,5,20,15,5,1
TXN000957,283.52,WITHDRAWAL,2023-05-02 13:31:44,2023,5,2,13,1,0
TXN000958,867.68,TRANSFER,2023-08-16 18:25:21,2023,8,16,18,2,0
TXN000959,3528.87,DEPOSIT,2023-09-05 18:12:23,2023,9,5,18,1,0
TXN000960,196.79,WITHDRAWAL,2023-09-26 11:17:59,2023,9,26,11,1,0
TXN000961,883.47,TRANSFER,2023-01-19 16:43:30,2023,1,19,16,3,0
TXN000962,341.86,PAYMENT,2023-09-25 04:13:02,2023,9,25,4,0,0
TXN000963,383.62,DEPOSIT,2023-06-20 16:59:54,2023,6,20,16,1,0
TXN000964,428.8,PAYMENT,2023-05-22 19:22:46,2023,5,22,19,0,0
TXN000965,386.01,WITHDRAWAL,2023-03-22 09:57:46,2023,3,22,9,2,0
TXN000966,868.39,DEPOSIT,2023-04-16 19:45:10,2023,4,16,19,6,1
TXN000967,948.51,TRANSFER,2023-06-13 09:52:07,2023,6,13,9,1,0
TXN000968,726.16,PAYMENT,2023-12-27 10:18:48,2023,12,27,10,2,0
TXN000969,1211.58,TRANSFER,2023-06-23 19:40:54,2023,6,23,19,4,0
TXN000970,1031.05,DEPOSIT,2023-12-12 01:50:13,2023,12,12,1,1,0
TXN000971,319.97,PAYMENT,2023-06-09 12:05:59,2023,6,9,12,4,0
TXN000972,693.04,TRANSFER,2023-12-10 19:25:24,2023,12,10,19,6,1
TXN000973,568.46,PAYMENT,2023-08-27 20:40:21,2023,8,27,20,6,1
TXN000974,1125.28,TRANSFER,2023-12-24 17:02:57,2023,12,24,17,6,1
TXN000975,1135.54,TRANSFER,2023-08-27 17:07:55,2023,8,27,17,6,1
TXN000976,500.0,WITHDRAWAL,2023-12-07 12:01:36,2023,12,7,12,3,0
TXN000977,436.89,WITHDRAWAL,2023-06-16 16:30:12,2023,6,16,16,4,0
TXN000978,414.94,PAYMENT,2023-02-03 17:18:23,2023,2,3,17,4,0
TXN000979,2000.0,TRANSFER,2023-05-25 12:41:33,2023,5,25,12,3,0
TXN000980,225.63,PAYMENT,2023-03-07 18:29:37,2023,3,7,18,1,0
TXN000981,250.16,PAYMENT,2023-02-24 11:51:52,2023,2,24,11,4,0
TXN000982,697.24,PAYMENT,2023-02-06 10:59:59,2023,2,6,10,0,0
TXN000983,1411.67,DEPOSIT,2023-07-25 21:30:02,2023,7,25,21,1,0
TXN000984,95.19,PAYMENT,2023-09-04 13:58:27,2023,9,4,13,0,0
TXN000985,435.54,REFUND,2023-04-17 21:30:59,2023,4,17,21,0,0
TXN000986,654.52,PAYMENT,2023-06-16 20:12:36,2023,6,16,20,4,0
TXN000987,476.25,PAYMENT,2023-07-14 11:55:14,2023,7,14,11,4,0
TXN000988,237.88,WITHDRAWAL,2023-12-05 02:14:18,2023,12,5,2,1,0
TXN000989,447.73,PAYMENT,2023-05-30 14:11:55,2023,5,30,14,1,0
TXN000990,331.46,DEPOSIT,2023-06-12 10:54:46,2023,6,12,10,0,0
TXN000991,280.03,PAYMENT,2023-12-14 11:05:17,2023,12,14,11,3,0
TXN000992,335.98,PAYMENT,2023-08-11 12:32:03,2023,8,11,12,4,0
TXN000993,4127.33,DEPOSIT,2023-09-19 14:42:58,2023,9,19,14,1,0
TXN000994,358.84,PAYMENT,2023-10-09 01:56:03,2023,10,9,1,0,0
TXN000995,596.37,PAYMENT,2023-10-14 13:04:46,2023,10,14,13,5,1
TXN000996,238.34,WITHDRAWAL,2023-12-26 21:29:13,2023,12,26,21,1,0
TXN000997,853.06,DEPOSIT,2023-06-12 13:56:13,2023,6,12,13,0,0
TXN000998,292.24,WITHDRAWAL,2023-08-11 19:50:49,2023,8,11,19,4,0
TXN000999,497.88,PAYMENT,2023-03-30 17:17:22,2023,3,30,17,3,0
TXN001000,770.19,PAYMENT,2023-10-12 14:00:09,2023,10,12,14,3,0
